Rank,Company,Growth,Revenue,Industry,State,Metro,Employees,URL,YrsOnList
1799,Averro,213.4183%,$6266770,IT Services,Washington,Seattle,50,http://www.inc.com/profile/averro,1
1800,SightLine Health,213.3732%,$33749216,Health,Texas,Houston,103,http://www.inc.com/profile/sightline-health,4
1801,Zenoss,213.2584%,$17555000,IT Services,Texas,Austin,125,http://www.inc.com/profile/zenoss,4
1802,AMBC,213.2536%,$2112407,IT Services,Illinois,Chicago,40,http://www.inc.com/profile/ambc,1
1803,ContextMedia,212.9057%,$7289635,Health,Illinois,Chicago,32,http://www.inc.com/profile/contextmedia,1
1804,Intuitive Company,212.8747%,$5137365,Software,Pennsylvania,Philadelphia,25,http://www.inc.com/profile/intuitive-company,1
1805,Tilted Kilt Franchsie Operating,212.7726%,$12396689,Food & Beverage,Arizona,Phoenix,98,http://www.inc.com/profile/tilted-kilt-franchsie-operating,3
1806,Spectrum Aeromed,212.7312%,$9486138,Manufacturing,North Dakota,"Fargo, ND-MN",29,http://www.inc.com/profile/spectrum-aeromed,3
1807,enVista,212.4209%,$31588956,Logistics & Transportation,Indiana,"Indianapolis, IN",162,http://www.inc.com/profile/envista,3
1808,Novia CareClinics,212.2523%,$17907362,Health,Indiana,"Indianapolis, IN",195,http://www.inc.com/profile/novia-careclinics,1
1809,Five9,212.1858%,$64025457,Software,California,San Francisco,444,http://www.inc.com/profile/five9,4
1810,UEC Electronics,212.1164%,$44159542,Manufacturing,South Carolina,"Charleston-North Charleston, SC",193,http://www.inc.com/profile/uec-electronics,3
1811,Torch Technologies,211.7153%,$125352535,Government Services,Alabama,"Huntsville, AL",263,http://www.inc.com/profile/torch-technologies,7
1812,Soft-Con Enterprises,211.7073%,$5112000,IT Services,Maryland,"Washington, DC",44,http://www.inc.com/profile/soft-con-enterprises,1
1813,MD Connect,211.2476%,$2165580,Advertising & Marketing,Massachusetts,Boston,6,http://www.inc.com/profile/md-connect,1
1814,Empyrean Benefit Solutions,211.0595%,$25541497,Human Resources,Texas,Houston,253,http://www.inc.com/profile/empyrean-benefit-solutions,1
1815,Estes Forwarding Worldwide,211.007%,$103629389,Logistics & Transportation,Virginia,"Richmond, VA",186,http://www.inc.com/profile/estes-forwarding-worldwide,3
1816,Solution Street,211.0072%,$5211868,Software,Virginia,"Washington, DC",21,http://www.inc.com/profile/solution-street,2
1817,Valant Medical Solutions,210.7738%,$2034888,Health,Washington,Seattle,42,http://www.inc.com/profile/valant-medical-solutions,1
1818,Homeland HealthCare,210.1654%,$92665000,Insurance,Texas,Dallas,268,http://www.inc.com/profile/homeland-healthcare,4
1819,Emagine IT,210.1528%,$11587766,Government Services,Virginia,"Washington, DC",99,http://www.inc.com/profile/emagine-it,1
1820,Customer Effective Solutions,209.9453%,$15381852,IT Services,South Carolina,"Greenville-Mauldin-Easley, SC",91,http://www.inc.com/profile/customer-effective-solutions,6
1821,etouches,209.8034%,$5835791,Software,Connecticut,"Bridgeport-Stamford-Norwalk, CT",65,http://www.inc.com/profile/etouches,2
1822,BigMachines,209.6595%,$58010748,Software,Illinois,Chicago,354,http://www.inc.com/profile/bigmachines,6
1823,Inovex Information Systems,209.5625%,$12228639,Government Services,Maryland,Baltimore,80,http://www.inc.com/profile/inovex-information-systems,2
1824,ACT Logistics Group,209.4853%,$3452522,Logistics & Transportation,Missouri,"Kansas City, MO-KS",6,http://www.inc.com/profile/act-logistics-group,1
1825,Rally Software Development,209.3997%,$56846000,Software,Colorado,"Boulder, CO",360,http://www.inc.com/profile/rally-software-development,3
1826,Reliable Software Resources,209.3793%,$28578554,IT Services,Michigan,Detroit,450,http://www.inc.com/profile/reliable-software-resources,3
1827,Climate Pros,209.37%,$14948520,Construction,Illinois,Chicago,106,http://www.inc.com/profile/climate-pros,4
1828,Fitz Design,209.2397%,$3063780,Consumer Products & Services,Florida,"Punta Gorda, FL",12,http://www.inc.com/profile/fitz-design,1
1829,ScotteVest,209.1465%,$9374250,Consumer Products & Services,Idaho,"Nashville-Davidson--Murfreesboro--Franklin, TN",14,http://www.inc.com/profile/scottevest,3
1830,Made Ya Smile Dental,209.0055%,$11186000,Health,Texas,Houston,61,http://www.inc.com/profile/made-ya-smile-dental,2
1831,HGA,208.801%,$55945645,Engineering,Louisiana,"Ruston, LA",360,http://www.inc.com/profile/hga,2
1832,BBI Technologies,208.7728%,$4035629,IT Services,California,San Jose,20,http://www.inc.com/profile/bbi-technologies,1
1833,NES Associates,208.7225%,$41302562,IT Services,Virginia,"Washington, DC",226,http://www.inc.com/profile/nes-associates,1
1834,MyWebGrocer,208.642%,$36368630,Software,Vermont,"Burlington-South Burlington, VT",171,http://www.inc.com/profile/mywebgrocer,1
1835,Verigent,208.5613%,$19676116,Human Resources,North Carolina,"Statesville-Mooresville, NC",32,http://www.inc.com/profile/verigent,3
1836,Noble Studios,208.4908%,$2676611,Advertising & Marketing,Nevada,"Reno-Sparks, NV",29,http://www.inc.com/profile/noble-studios,1
1837,SNC Squared,208.438%,$2511006,IT Services,Missouri,"Joplin, MO",11,http://www.inc.com/profile/snc-squared,2
1838,DLP Realty,208.2243%,$2446540,Real Estate,Pennsylvania,"Allentown-Bethlehem-Easton, PA-NJ",19,http://www.inc.com/profile/dlp-realty,1
1839,Gigamon,208.1371%,$96715000,Software,California,San Jose,288,http://www.inc.com/profile/gigamon,1
1840,Institute for Corporate Productivity,207.7388%,$5012856,Business Products & Services,Washington,Seattle,41,http://www.inc.com/profile/institute-for-corporate-productivity,3
1841,SWAT Environmental,207.7198%,$12976278,Environmental Services,Michigan,"Lansing-East Lansing, MI",140,http://www.inc.com/profile/swat-environmental,2
1842,Integrated Media Technologies,207.68%,$37249736,IT Services,California,Los Angeles,39,http://www.inc.com/profile/integrated-media-technologies,2
1843,Sun Coast Resources,207.6553%,$1945940138,Energy,Texas,Houston,1640,http://www.inc.com/profile/sun-coast-resources,6
1844,Premier Healthcare Exchange,207.1615%,$31220969,Insurance,New Jersey,New York City,177,http://www.inc.com/profile/premier-healthcare-exchange,5
1845,European Wax Center,207.1392%,$12511729,Consumer Products & Services,Florida,Miami,46,http://www.inc.com/profile/european-wax-center,3
1846,Searce,206.8622%,$10040097,IT Services,Texas,Houston,410,http://www.inc.com/profile/searce,1
1847,OneHope,206.8594%,$3080000,Consumer Products & Services,California,Los Angeles,26,http://www.inc.com/profile/onehope,2
1848,Registered Agent Solutions,206.5498%,$9157188,Business Products & Services,Texas,Austin,27,http://www.inc.com/profile/registered-agent-solutions,3
1849,Emerge Managed Solutions,206.5265%,$2087755,IT Services,Kentucky,Cincinnati,8,http://www.inc.com/profile/emerge-managed-solutions,1
1850,Helton and Company,206.3436%,$2835109,Retail,Arizona,Phoenix,11,http://www.inc.com/profile/helton-and-company,1
1851,Prism Marketing,206.2742%,$3143185,Advertising & Marketing,Ohio,"Columbus, OH",14,http://www.inc.com/profile/prism-marketing,1
1852,INK Studios,206.1754%,$5698359,Advertising & Marketing,California,Los Angeles,32,http://www.inc.com/profile/ink-studios,2
1853,Noon Turf Care,205.9045%,$4870000,Consumer Products & Services,Massachusetts,Boston,48,http://www.inc.com/profile/noon-turf-care,3
1854,QuadGen Wireless Solutions,205.7584%,$16123918,Telecommunications,Pennsylvania,Philadelphia,139,http://www.inc.com/profile/quadgen-wireless-solutions,3
1855,Raveon Technologies,205.7062%,$3923932,Manufacturing,California,San Diego,16,http://www.inc.com/profile/raveon-technologies,1
1856,Marrick Medical Finance,205.6014%,$8020001,Health,Colorado,"Denver-Aurora, CO",23,http://www.inc.com/profile/marrick-medical-finance,1
1857,World Wide Land Transfer,205.5017%,$2536000,Real Estate,Pennsylvania,Philadelphia,13,http://www.inc.com/profile/world-wide-land-transfer,1
1858,Freshlunches,205.2923%,$2110971,Food & Beverage,California,Los Angeles,64,http://www.inc.com/profile/freshlunches,1
1859,Parallel HR Solutions,205.2648%,$5998563,Human Resources,Utah,Salt Lake City,43,http://www.inc.com/profile/parallel-hr-solutions,1
1860,3DCart,205.1364%,$9895575,Software,Florida,Miami,67,http://www.inc.com/profile/3dcart,4
1861,EdgeRock Technology Partners,205.0749%,$32691037,IT Services,Massachusetts,Boston,69,http://www.inc.com/profile/edgerock-technology-partners,5
1862,TeleQuality Communications,205.0064%,$7228178,Telecommunications,Texas,"San Antonio, TX",19,http://www.inc.com/profile/telequality-communications,3
1863,Comcentric IT,204.6991%,$6081213,Human Resources,Colorado,Denver,36,http://www.inc.com/profile/comcentric-it,2
1864,Xoom,204.5212%,$80016000,Financial Services,California,San Francisco,150,http://www.inc.com/profile/xoom,1
1865,GATR Technologies,204.4671%,$16491368,Telecommunications,Alabama,"Huntsville, AL",43,http://www.inc.com/profile/gatr-technologies,5
1866,eDot,204.4413%,$4250000,IT Services,Illinois,Chicago,24,http://www.inc.com/profile/edot,1
1867,Customer Contact Services,204.3563%,$4517753,Telecommunications,Minnesota,Minneapolis,103,http://www.inc.com/profile/customer-contact-services,2
1868,Nixsol,204.2237%,$7465941,IT Services,New Jersey,New York City,69,http://www.inc.com/profile/nixsol,2
1869,Universal Services of America,204.038%,$718107000,Security,California,Los Angeles,35000,http://www.inc.com/profile/universal-services-of-america,4
1870,Phoenix TS,203.958%,$2872415,Education,Maryland,Baltimore,15,http://www.inc.com/profile/phoenix-ts,1
1871,AASKI Technology,203.6415%,$29113840,Engineering,New Jersey,New York City,137,http://www.inc.com/profile/aaski-technology,3
1872,Crown Communities,203.334%,$279769268,Construction,Georgia,Atlanta,133,http://www.inc.com/profile/crown-communities,1
1873,Nuun & Company,203.0091%,$7351000,Food & Beverage,Washington,Seattle,24,http://www.inc.com/profile/nuun-company,4
1874,Falcon Containers,202.8603%,$8714245,Manufacturing,Texas,Austin,70,http://www.inc.com/profile/falcon-containers,5
1875,Air Genie Air Conditioning,202.8217%,$2683000,Construction,Florida,"Naples-Marco Island, FL",24,http://www.inc.com/profile/air-genie-air-conditioning,1
1876,Servomation Refreshments,202.7467%,$5486739,Food & Beverage,New York,"Syracuse, NY",41,http://www.inc.com/profile/servomation-refreshments,2
1877,MaeTec Power,202.6598%,$10050452,Telecommunications,New York,"Rochester, NY",22,http://www.inc.com/profile/maetec-power,3
1878,Fortis Construction,202.6481%,$264429270,Construction,Oregon,"Portland, OR",91,http://www.inc.com/profile/fortis-construction,6
1879,Durante Rentals,202.6349%,$4824000,Construction,New York,New York City,25,http://www.inc.com/profile/durante-rentals,1
1880,CallCopy,202.5993%,$15572308,Software,Ohio,"Columbus, OH",127,http://www.inc.com/profile/callcopy,4
1881,Force Marketing,202.5935%,$19053278,Advertising & Marketing,Georgia,Atlanta,60,http://www.inc.com/profile/force-marketing,5
1882,HousingWire,202.3912%,$5547451,Real Estate,Texas,Dallas,21,http://www.inc.com/profile/housingwire,1
1883,Sunrise Detox Centers,202.1563%,$22573904,Health,Florida,Miami,150,http://www.inc.com/profile/sunrise-detox-centers,2
1884,BAIR Analytics,202.0396%,$4550009,Government Services,Colorado,Denver,30,http://www.inc.com/profile/bair-analytics,2
1885,Legacy Converting,201.8231%,$9108200,Manufacturing,New Jersey,New York City,32,http://www.inc.com/profile/legacy-converting,3
1886,Federal Staffing Resources,201.7189%,$30714993,Government Services,Maryland,Baltimore,303,http://www.inc.com/profile/federal-staffing-resources,2
1887,Max Borges Agency,201.6406%,$7377186,Advertising & Marketing,Florida,Miami,43,http://www.inc.com/profile/max-borges-agency,5
1888,Invenio Solutions,201.4977%,$36714857,Business Products & Services,Texas,Austin,450,http://www.inc.com/profile/invenio-solutions,1
1889,Rimm-Kaufman Group,201.2936%,$15146979,Advertising & Marketing,Virginia,"Charlottesville, VA",204,http://www.inc.com/profile/rimm-kaufman-group,3
1890,Smilebuilderz,201.1681%,$16309411,Health,Pennsylvania,"Lancaster, PA",170,http://www.inc.com/profile/smilebuilderz,3
1891,Arkel International,201.0304%,$43920831,Construction,Louisiana,"Baton Rouge, LA",220,http://www.inc.com/profile/arkel-international,4
1892,Integrated Medical Solutions,200.9007%,$26000773,Government Services,Texas,Dallas,34,http://www.inc.com/profile/integrated-medical-solutions,5
1893,Ritter Insurance Marketing,200.6573%,$11331278,Insurance,Pennsylvania,"Harrisburg-Carlisle, PA",45,http://www.inc.com/profile/ritter-insurance-marketing,2
1894,CaseDriven Technologies,200.4945%,$2502179,Business Products & Services,District of Columbia,"Washington, DC",19,http://www.inc.com/profile/casedriven-technologies,1
1895,nfrastructure,200.4807%,$53156589,IT Services,New York,"Albany-Schenectady-Troy, NY",247,http://www.inc.com/profile/nfrastructure,2
1896,Force by Design,200.4341%,$2938218,IT Services,California,San Francisco,22,http://www.inc.com/profile/force-by-design,2
1897,Unbounded Solutions,200.2687%,$18160910,IT Services,Georgia,Atlanta,328,http://www.inc.com/profile/unbounded-solutions,3
1898,WebMetro,200.2015%,$37161384,Advertising & Marketing,California,Los Angeles,90,http://www.inc.com/profile/webmetro,4
1899,ESP IT,200.0799%,$5514256,IT Services,Minnesota,Minneapolis,36,http://www.inc.com/profile/esp-it,1
1900,Nationwide Title Clearing,199.9485%,$32077884,Real Estate,Florida,Tampa,324,http://www.inc.com/profile/nationwide-title-clearing,2
1901,QCSS,199.5198%,$3738351,Advertising & Marketing,Illinois,Chicago,200,http://www.inc.com/profile/qcss,1
1902,Franchise Dynamics,199.3693%,$3607206,Business Products & Services,Illinois,Chicago,28,http://www.inc.com/profile/franchise-dynamics,1
1903,Source Logistics,199.3183%,$32191679,Logistics & Transportation,California,Los Angeles,201,http://www.inc.com/profile/source-logistics,3
1904,RSDCGroup,199.2106%,$2214760,IT Services,Virginia,"Washington, DC",14,http://www.inc.com/profile/rsdcgroup,1
1905,Phoenix Marketing Solutions,199.1364%,$36441730,Business Products & Services,New Jersey,New York City,98,http://www.inc.com/profile/phoenix-marketing-solutions,4
1906,Integrated Business Technologies,198.9588%,$4279697,IT Services,Oklahoma,"Tulsa, OK",30,http://www.inc.com/profile/integrated-business-technologies,2
1907,Triumph Enterprises,198.5702%,$27750505,Government Services,Virginia,"Washington, DC",190,http://www.inc.com/profile/triumph-enterprises,4
1908,Diplomat Specialty Pharmacy,198.5443%,$1126942488,Health,Michigan,"Flint, MI",761,http://www.inc.com/profile/diplomat-specialty-pharmacy,5
1909,Landmark Home Warranty,198.5044%,$4974815,Insurance,Utah,Salt Lake City,43,http://www.inc.com/profile/landmark-home-warranty,1
1910,Oskar Blues Brewery,198.2402%,$33700317,Food & Beverage,Colorado,"Boulder, CO",220,http://www.inc.com/profile/oskar-blues-brewery,4
1911,Grand Incentives,198.1655%,$15154859,Travel & Hospitality,Florida,"Sarasota-Bradenton-Venice, FL",323,http://www.inc.com/profile/grand-incentives,1
1912,Sanity Solutions,198.1526%,$18821300,IT Services,Colorado,Denver,17,http://www.inc.com/profile/sanity-solutions,3
1913,Paramount Equity,198.0383%,$44571557,Financial Services,California,"Sacramento--Arden-Arcade--Roseville, CA",356,http://www.inc.com/profile/paramount-equity,1
1914,Concepts & Strategies,197.8198%,$14845700,Government Services,District of Columbia,"Washington, DC",115,http://www.inc.com/profile/concepts-strategies,3
1915,SYNERGY HomeCare,197.7464%,$65270177,Health,Arizona,Phoenix,26,http://www.inc.com/profile/synergy-homecare,1
1916,The Garabedian Group,197.7151%,$2058700,Business Products & Services,California,"Fresno, CA",15,http://www.inc.com/profile/the-garabedian-group,1
1917,Platinum Realty,197.5528%,$7299257,Real Estate,Kansas,"Kansas City, MO-KS",7,http://www.inc.com/profile/platinum-realty,2
1918,Dealer Car Search,197.2695%,$7577463,Advertising & Marketing,Kentucky,"Louisville/Jefferson County, KY-IN",50,http://www.inc.com/profile/dealer-car-search,1
1919,Trans-Expedite,197.0063%,$40359410,Logistics & Transportation,Texas,"El Paso, TX",185,http://www.inc.com/profile/trans-expedite,3
1920,Reliance Star Payment Services,196.9487%,$2036899,Financial Services,New York,New York City,14,http://www.inc.com/profile/reliance-star-payment-services,1
1921,OEM Fabricators,196.8346%,$76794185,Manufacturing,Wisconsin,Minneapolis,489,http://www.inc.com/profile/oem-fabricators,1
1922,Advent,196.7628%,$9551992,Advertising & Marketing,Tennessee,CBSA Metro Region,48,http://www.inc.com/profile/advent,2
1923,The Heller Group,196.3649%,$5083352,Business Products & Services,Texas,Houston,110,http://www.inc.com/profile/the-heller-group,1
1924,USCutter,196.2708%,$14180825,Business Products & Services,Washington,Seattle,43,http://www.inc.com/profile/uscutter,2
1925,Metasys Technologies,196.2558%,$27259145,Human Resources,Georgia,Atlanta,397,http://www.inc.com/profile/metasys-technologies,4
1926,OpenSymmetry,196.2257%,$16796000,Business Products & Services,Texas,Austin,108,http://www.inc.com/profile/opensymmetry,3
1927,The Royster Group,196.1162%,$9161055,Human Resources,Georgia,Atlanta,45,http://www.inc.com/profile/the-royster-group,1
1928,Warecorp,196.0381%,$2812560,Software,Minnesota,Minneapolis,95,http://www.inc.com/profile/warecorp,1
1929,Square Peg Packaging & Printing,196.0449%,$9662927,Business Products & Services,California,San Diego,14,http://www.inc.com/profile/square-peg-packaging-printing,3
1930,Pyxis Technologies,195.6498%,$10172973,Manufacturing,Michigan,Detroit,22,http://www.inc.com/profile/pyxis-technologies,2
1931,SFW,195.6513%,$5214614,Advertising & Marketing,North Carolina,"Greensboro-High Point, NC",30,http://www.inc.com/profile/sfw,2
1932,The Asylum,195.5399%,$16162866,Media,California,Los Angeles,28,http://www.inc.com/profile/the-asylum,3
1933,ISHPI,195.3898%,$17196313,IT Services,South Carolina,"Charleston-North Charleston, SC",140,http://www.inc.com/profile/ishpi,3
1934,Triose,195.3385%,$15030223,Health,Pennsylvania,"Reading, PA",25,http://www.inc.com/profile/triose,1
1935,Ruby Receptionists,195.285%,$7860217,Telecommunications,Oregon,"Portland, OR",92,http://www.inc.com/profile/ruby-receptionists,2
1936,BlueToad,195.2096%,$4307911,Software,Florida,"Orlando, FL",33,http://www.inc.com/profile/bluetoad,1
1937,Airetel Staffing,195.1761%,$6119000,Engineering,Florida,"Orlando, FL",55,http://www.inc.com/profile/airetel-staffing,1
1938,STS Aviation Group,195.0895%,$150929915,Logistics & Transportation,Florida,"Port St. Lucie, FL",233,http://www.inc.com/profile/sts-aviation-group,2
1939,DigiCert,195.0369%,$36207369,Security,Utah,"Provo-Orem, UT",77,http://www.inc.com/profile/digicert,3
1940,Greytree Partners,195.035%,$4566035,Manufacturing,North Carolina,Charlotte,11,http://www.inc.com/profile/greytree-partners,1
1941,LeafFilter North,194.8536%,$33776602,Construction,Ohio,"Akron, OH",131,http://www.inc.com/profile/leaffilter-north,2
1942,Seattle Sun Tan,194.6592%,$16576431,Retail,Washington,Seattle,280,http://www.inc.com/profile/seattle-sun-tan,2
1943,AppNeta,194.6223%,$7177000,Business Products & Services,Massachusetts,Boston,144,http://www.inc.com/profile/appneta,1
1944,Chetu,194.4798%,$13870000,Software,Florida,Miami,461,http://www.inc.com/profile/chetu,2
1945,Signature Contracting Services,194.469%,$22395913,Construction,Texas,Dallas,191,http://www.inc.com/profile/signature-contracting-services,1
1946,Daley & Associates,194.2205%,$10436000,Human Resources,Massachusetts,Boston,25,http://www.inc.com/profile/daley-associates,2
1947,Trexin Consulting,194.2031%,$9698005,IT Services,Minnesota,Minneapolis,71,http://www.inc.com/profile/trexin-consulting,4
1948,SEO.com,194.0504%,$8799305,Advertising & Marketing,Utah,Salt Lake City,85,http://www.inc.com/profile/seocom,5
1949,ProSol Associates,193.881%,$5070158,Government Services,Virginia,"Washington, DC",32,http://www.inc.com/profile/prosol-associates,1
1950,AnswerLab,193.7355%,$7996379,Business Products & Services,California,San Francisco,36,http://www.inc.com/profile/answerlab,5
1951,GoNet USA,193.5965%,$3923583,IT Services,Arizona,Phoenix,35,http://www.inc.com/profile/gonet-usa,1
1952,Principal Technologies,193.588%,$8468639,Business Products & Services,Oklahoma,"Oklahoma City, OK",73,http://www.inc.com/profile/principal-technologies,1
1953,BizNet Software,193.5601%,$5192785,Software,Texas,Dallas,32,http://www.inc.com/profile/biznet-software,2
1954,CleanEdison,193.5495%,$3453583,Education,New York,New York City,25,http://www.inc.com/profile/cleanedison,1
1955,Pure Marketing Group,193.3897%,$3860384,Advertising & Marketing,Georgia,Atlanta,11,http://www.inc.com/profile/pure-marketing-group,3
1956,US Appraisal Group,193.3172%,$5439262,Real Estate,Illinois,Chicago,50,http://www.inc.com/profile/us-appraisal-group,3
1957,TiER1 Performance Solutions,193.0663%,$11173780,Business Products & Services,Kentucky,Cincinnati,93,http://www.inc.com/profile/tier1-performance-solutions,7
1958,IndSoft,193.0315%,$17901483,IT Services,Illinois,Chicago,130,http://www.inc.com/profile/indsoft,4
1959,Switchback Group,192.9657%,$4976989,Manufacturing,Ohio,"Akron, OH",10,http://www.inc.com/profile/switchback-group,1
1960,Teksolv,192.6519%,$8462105,Business Products & Services,Delaware,Philadelphia,109,http://www.inc.com/profile/teksolv,1
1961,Menkiti Group,192.5387%,$6274061,Real Estate,District of Columbia,"Washington, DC",18,http://www.inc.com/profile/menkiti-group,3
1962,Exhibit Options,192.5099%,$2807811,Advertising & Marketing,California,Los Angeles,13,http://www.inc.com/profile/exhibit-options,1
1963,Data Systems Integration Group,192.3183%,$2366431,IT Services,Ohio,"Columbus, OH",12,http://www.inc.com/profile/data-systems-integration-group,1
1964,Cooper's Hawk Winery & Restaurants,192.2963%,$71255091,Food & Beverage,Illinois,Chicago,1834,http://www.inc.com/profile/coopers-hawk-winery-restaurants,1
1965,NextGen Information Services,192.2857%,$74741000,IT Services,Missouri,"St. Louis, MO-IL",330,http://www.inc.com/profile/nextgen-information-services,4
1966,Integrated Media Solutions,192.2076%,$12520974,Media,New Jersey,New York City,48,http://www.inc.com/profile/integrated-media-solutions,3
1967,HotSchedules,192.0622%,$10607598,Food & Beverage,Texas,Austin,100,http://www.inc.com/profile/hotschedules,2
1968,True Fabrications,192.05%,$16674613,Consumer Products & Services,Washington,Seattle,70,http://www.inc.com/profile/true-fabrications,3
1969,M.J. Scully & Co.,192.0358%,$7204806,Construction,Massachusetts,Boston,18,http://www.inc.com/profile/mj-scully-co,3
1970,My Vision Express,191.8976%,$3516032,Health,Florida,Miami,34,http://www.inc.com/profile/my-vision-express,2
1971,Levelwing,191.9036%,$50419113,Advertising & Marketing,South Carolina,"Charleston-North Charleston, SC",46,http://www.inc.com/profile/levelwing,4
1972,Olson,191.0468%,$90664000,Advertising & Marketing,Minnesota,Minneapolis,350,http://www.inc.com/profile/olson,5
1973,Mindscape at Hanon McKendry,190.7922%,$2941160,Advertising & Marketing,Michigan,"Grand Rapids-Wyoming, MI",26,http://www.inc.com/profile/mindscape-at-hanon-mckendry,2
1974,Cloudburst Consulting Group,190.719%,$10149000,Government Services,Maryland,"Washington, DC",52,http://www.inc.com/profile/cloudburst-consulting-group,2
1975,YURZ,190.3844%,$10919047,Advertising & Marketing,California,Los Angeles,181,http://www.inc.com/profile/YURZ,2
1976,Reliable Government Solutions,190.1124%,$4889067,Government Services,Maryland,"Washington, DC",20,http://www.inc.com/profile/reliable-government-solutions,2
1977,Dymax,190.0914%,$58542290,Manufacturing,Connecticut,"Torrington, CT",225,http://www.inc.com/profile/dymax,7
1978,Hightowers Petroleum,189.9752%,$303040796,Energy,Ohio,Cincinnati,19,http://www.inc.com/profile/hightowers-petroleum,4
1979,Frank Henry Equipment USA,189.9114%,$21692178,Manufacturing,Colorado,"Grand Junction, CO",49,http://www.inc.com/profile/frank-henry-equipment-usa,1
1980,Neolane,189.7998%,$57681066,Software,Massachusetts,Boston,282,http://www.inc.com/profile/neolane,1
1981,Elite Pacific Properties,189.6913%,$2180466,Real Estate,Hawaii,"Honolulu, HI",44,http://www.inc.com/profile/elite-pacific-properties,1
1982,Imagine Swimming,189.4536%,$5105240,Education,New York,New York City,100,http://www.inc.com/profile/imagine-swimming,3
1983,Brand Imaging Group,189.4235%,$6677000,Manufacturing,Tennessee,CBSA Metro Region,42,http://www.inc.com/profile/brand-imaging-group,2
1984,Pedigree Technologies,189.2992%,$5757494,Software,North Dakota,"Fargo, ND-MN",50,http://www.inc.com/profile/pedigree-technologies,2
1985,U.S. Energy Development,189.1622%,$140843102,Energy,New York,"Buffalo-Niagara Falls, NY",120,http://www.inc.com/profile/us-energy-development,5
1986,Medical Supply Depot,189.0898%,$2642073,Retail,New York,New York City,3,http://www.inc.com/profile/medical-supply-depot,2
1987,Fennick McCredie Architecture,188.7509%,$4257387,Construction,Massachusetts,Boston,19,http://www.inc.com/profile/fennick-mccredie-architecture,2
1988,Nordic Energy Services,188.7477%,$45836904,Energy,Illinois,Chicago,17,http://www.inc.com/profile/nordic-energy-services,1
1989,Alert Logic,188.745%,$30177384,Security,Texas,Houston,238,http://www.inc.com/profile/alert-logic,2
1990,Canyon Manufacturing Services,188.5219%,$12810409,Manufacturing,Texas,Houston,48,http://www.inc.com/profile/canyon-manufacturing-services,3
1991,Human Technologies,188.2693%,$75931769,Human Resources,South Carolina,"Greenville-Mauldin-Easley, SC",90,http://www.inc.com/profile/human-technologies,7
1992,ZT Wealth and Altus Health Group of Companies,188.2152%,$114748948,Health,Texas,Houston,596,http://www.inc.com/profile/zt-wealth-and-altus-health-group-of-companies,2
1993,CH Reynolds,188.1258%,$53745423,Construction,California,San Jose,288,http://www.inc.com/profile/ch-reynolds,3
1994,OpFocus,188.0414%,$2052687,IT Services,Massachusetts,Boston,20,http://www.inc.com/profile/opfocus,1
1995,Tiger Optics,187.6905%,$9415001,Manufacturing,Pennsylvania,Philadelphia,28,http://www.inc.com/profile/tiger-optics,5
1996,Ambit Energy,187.5612%,$930277233,Energy,Texas,Dallas,492,http://www.inc.com/profile/ambit-energy,4
1997,ABCO Automation,187.3373%,$26800994,Manufacturing,North Carolina,"Greensboro-High Point, NC",127,http://www.inc.com/profile/abco-automation,1
1998,Adroit Associates,187.3266%,$4515467,IT Services,New Jersey,New York City,75,http://www.inc.com/profile/adroit-associates,1
1999,ApoCell,187.0268%,$8921269,Health,Texas,Houston,39,http://www.inc.com/profile/apocell,3
2000,iPipeline,186.9812%,$48597400,Software,Pennsylvania,Philadelphia,352,http://www.inc.com/profile/ipipeline,6
2001,prizelogic,186.9612%,$13572087,Advertising & Marketing,Michigan,Detroit,110,http://www.inc.com/profile/prizelogic,2
2002,Centare,186.9316%,$12677249,Software,Wisconsin,"Milwaukee-Waukesha-West Allis, WI",98,http://www.inc.com/profile/centare,7
2003,Sente Mortgage,186.8033%,$23402821,Financial Services,Texas,Austin,125,http://www.inc.com/profile/sente-mortgage,2
2004,Metro Solutions,186.7452%,$5880180,Financial Services,California,"Santa Barbara-Santa Maria-Goleta, CA",26,http://www.inc.com/profile/metro-solutions,1
2005,Gulf Coast Pet Supplies,186.6657%,$3897650,Retail,Florida,"Sarasota-Bradenton-Venice, FL",4,http://www.inc.com/profile/gulf-coast-pet-supplies,2
2006,iFusionIT,186.6716%,$5283928,Business Products & Services,Washington,Seattle,74,http://www.inc.com/profile/ifusionit,1
2007,Open Dental Software,186.5891%,$3069808,Software,Oregon,"Salem, OR",35,http://www.inc.com/profile/open-dental-software,2
2008,Federated IT,186.5411%,$23960731,Government Services,District of Columbia,"Washington, DC",89,http://www.inc.com/profile/federated-it,5
2009,ARCO/Murray National Construction,186.537%,$80875066,Construction,Illinois,Chicago,42,http://www.inc.com/profile/arcomurray-national-construction,1
2010,Mid South Engine & Machine,186.3843%,$13897680,Energy,Texas,"Longview, TX",96,http://www.inc.com/profile/mid-south-engine-machine,2
2011,IQ Office Products,186.2023%,$4393206,Business Products & Services,Arizona,Phoenix,18,http://www.inc.com/profile/iq-office-products,2
2012,ESW,186.0663%,$5794717,Education,Indiana,Chicago,59,http://www.inc.com/profile/esw,5
